Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-29 00:00:00+01:00,53.6558007035667,54.179968551714886,53.22693477852352,53.75110626220703,62222,0.0,0.0
2021-11-30 00:00:00+01:00,53.70344798398821,54.03701196306207,52.41685393258427,53.27458572387695,47224,0.0,0.0
2021-12-01 00:00:00+01:00,53.46519002140631,54.17996530851353,52.607461858198704,54.08466339111328,82763,0.0,0.0
2021-12-02 00:00:00+01:00,53.84640530423001,54.322922165329395,52.89337158203125,52.89337158203125,49119,0.0,0.0
2021-12-03 00:00:00+01:00,53.32223892211914,53.89405771664513,52.98867492903296,53.32223892211914,38688,0.0,0.0
2021-12-06 00:00:00+01:00,53.75110231949997,54.275270129199825,53.27458546785737,54.22761917114258,48505,0.0,0.0
2021-12-07 00:00:00+01:00,54.75178505580871,55.990728099412124,54.2752682209201,55.70481872558594,69776,0.0,0.0
2021-12-08 00:00:00+01:00,55.51420999828138,55.6571664997012,54.13231048151762,54.32291793823242,63121,0.0,0.0
2021-12-09 00:00:00+01:00,54.32292108725708,55.037696364720986,54.17996457755027,54.22761917114258,37455,0.0,0.0
2021-12-10 00:00:00+01:00,53.703444090321696,54.22761550007154,53.46518568062988,53.512840270996094,37098,0.0,0.0
2021-12-13 00:00:00+01:00,52.89337006985725,54.03701123090712,52.41685322238106,52.702762603759766,33916,0.0,0.0
2021-12-14 00:00:00+01:00,52.7027692036418,52.941027657216615,51.225567518585045,51.32086944580078,95019,0.0,0.0
2021-12-15 00:00:00+01:00,52.79806849266524,55.037696235930646,52.702762941238696,54.70413589477539,128825,0.0,0.0
2021-12-16 00:00:00+01:00,56.03838102606345,57.22967315516996,54.08466266143577,54.22761917114258,162248,0.0,0.0
2021-12-17 00:00:00+01:00,54.22761702273492,54.94239227188063,52.27389509997539,52.988670349121094,69798,0.0,0.0
2021-12-20 00:00:00+01:00,52.035637515445195,53.131627702536626,51.606775267529834,53.08397674560547,76460,0.0,0.0
2021-12-21 00:00:00+01:00,54.0846651933322,54.0846651933322,52.65511457148201,53.32223892211914,32997,0.0,0.0
2021-12-22 00:00:00+01:00,53.65579676785042,54.22761917114258,53.17927991620781,54.22761917114258,36289,0.0,0.0
2021-12-23 00:00:00+01:00,54.22761759801259,54.70413443583156,53.608144254633956,54.2752685546875,28796,0.0,0.0
2021-12-27 00:00:00+01:00,54.275266737571485,55.704817203167565,54.22761578249191,55.51420974731445,32643,0.0,0.0
2021-12-28 00:00:00+01:00,55.08534669996966,56.753155661862124,55.08534669996966,56.61020278930664,40601,0.0,0.0
2021-12-29 00:00:00+01:00,56.800807689678486,57.9444488693471,56.65785481442934,57.753841400146484,85559,0.0,0.0
2021-12-30 00:00:00+01:00,57.75383843445972,58.37331176866771,57.467929063107924,57.849143981933594,53234,0.0,0.0
2022-01-03 00:00:00+01:00,58.135058039575476,60.56529334527036,58.135058039575476,60.18408203125,112767,0.0,0.0
2022-01-04 00:00:00+01:00,60.37468046673478,60.660593471078776,59.707559818025125,60.231727600097656,69935,0.0,0.0
2022-01-05 00:00:00+01:00,60.2317297809948,60.6129410746984,59.61225642986581,60.51763916015625,69556,0.0,0.0
2022-01-06 00:00:00+01:00,59.56460414023035,60.85119813544536,59.27869476746422,59.61225509643555,110929,0.0,0.0
2022-01-07 00:00:00+01:00,59.516953577636414,59.755211995773045,57.658537189063736,57.9444465637207,50759,0.0,0.0
2022-01-10 00:00:00+01:00,58.27801118303929,58.27801118303929,55.323604583740234,55.323604583740234,99233,0.0,0.0
2022-01-11 00:00:00+01:00,57.94445203470854,59.99347607836186,57.18202575179171,57.65854263305664,203496,0.0,0.0
2022-01-12 00:00:00+01:00,58.611575091814494,58.611575091814494,54.41822517574701,54.51353073120117,160505,0.0,0.0
2022-01-13 00:00:00+01:00,55.275951794215615,55.41890829617322,52.7980657542061,53.3698844909668,92015,0.0,0.0
2022-01-14 00:00:00+01:00,52.845713906287,52.845713906287,51.46381445763253,51.55911636352539,129293,0.0,0.0
2022-01-17 00:00:00+01:00,51.8450328589159,53.13162685316421,51.273210478278386,52.988670349121094,55636,0.0,0.0
2022-01-18 00:00:00+01:00,52.65511128062178,52.65511128062178,51.13025883349651,51.416168212890625,105480,0.0,0.0
2022-01-19 00:00:00+01:00,51.606776096794896,53.32223602262686,51.41616863047244,52.46450424194336,103047,0.0,0.0
2022-01-20 00:00:00+01:00,53.08397926335578,53.08397926335578,51.27321372980828,52.17859649658203,73476,0.0,0.0
2022-01-21 00:00:00+01:00,51.46382597215986,52.083299405668576,50.74905061143542,51.32086944580078,44213,0.0,0.0
2022-01-24 00:00:00+01:00,50.9873050525428,51.17791252750982,49.03358661408512,49.79601287841797,84600,0.0,0.0
2022-01-25 00:00:00+01:00,50.844343853186885,51.08260226606131,49.46244796694315,50.177223205566406,70062,0.0,0.0
2022-01-26 00:00:00+01:00,50.8443443163336,52.321549398038904,50.60608590128886,51.22555923461914,70856,0.0,0.0
2022-01-27 00:00:00+01:00,50.79669840826254,50.79669840826254,49.271845854660675,49.414798736572266,81379,0.0,0.0
2022-01-28 00:00:00+01:00,49.98662072880646,50.46313760203524,47.365777926048146,48.60472106933594,143293,0.0,0.0
2022-01-31 00:00:00+01:00,49.46244827778313,49.74835764792221,48.414109073226626,48.74767303466797,91006,0.0,0.0
2022-02-01 00:00:00+01:00,49.08123607618322,53.22693126141379,49.03358511777938,52.79806900024414,232164,0.0,0.0
2022-02-02 00:00:00+01:00,53.13162818735889,53.13162818735889,51.17790985107422,51.17790985107422,78328,0.0,0.0
2022-02-03 00:00:00+01:00,51.17790699218933,51.606772855595864,49.17653417480377,49.843658447265625,90029,0.0,0.0
2022-02-04 00:00:00+01:00,50.320172961509144,50.558431359656,49.7007033076481,50.034263610839844,37463,0.0,0.0
2022-02-07 00:00:00+01:00,50.510783529376646,50.510783529376646,49.605400833346884,50.177223205566406,29135,0.0,0.0
2022-02-08 00:00:00+01:00,50.463134765625,51.17791003529239,49.74835949595761,50.463134765625,63459,0.0,0.0
2022-02-09 00:00:00+01:00,51.27321765105662,51.8926910745237,49.79601598994523,51.702083587646484,52478,0.0,0.0
2022-02-10 00:00:00+01:00,51.89268572916398,52.130944154334124,50.510786136070145,51.511470794677734,67457,0.0,0.0
2022-02-11 00:00:00+01:00,50.60608942847687,51.082606291779044,49.70071029663086,49.70071029663086,32154,0.0,0.0
2022-02-14 00:00:00+01:00,48.70002127857,49.31949464621476,47.594502316945814,49.12888717651367,62061,0.0,0.0
2022-02-15 00:00:00+01:00,48.7476754264197,50.939652219079505,48.7476754264197,50.796695709228516,40581,0.0,0.0
2022-02-16 00:00:00+01:00,51.2255587679999,51.46381718087432,49.93896479269199,50.177223205566406,27733,0.0,0.0
2022-02-17 00:00:00+01:00,50.17722768261168,51.74973116656798,50.17722768261168,50.27252960205078,33964,0.0,0.0
2022-02-18 00:00:00+01:00,50.129573822021484,50.98730565168447,49.46245310510053,50.129573822021484,41794,0.0,0.0
2022-02-21 00:00:00+01:00,50.27252835918509,50.41548487034468,48.747675872646596,49.12888717651367,33464,0.0,0.0
2022-02-22 00:00:00+01:00,47.59450167175005,49.51010144475202,45.49783044006608,49.03358459472656,48482,0.0,0.0
2022-02-23 00:00:00+01:00,49.31949239564173,50.367827977856855,48.93827747363536,49.081233978271484,46998,0.0,0.0
2022-02-24 00:00:00+01:00,46.793951447965725,47.985243527960115,45.65031395959904,46.20307159423828,98149,0.0,0.0
2022-02-25 00:00:00+01:00,47.00362750615954,49.31949996948242,46.88926446620923,49.31949996948242,79209,0.0,0.0
2022-02-28 00:00:00+01:00,47.93759536743164,48.65237065711164,46.77489670171606,47.93759536743164,185743,0.0,0.0
2022-03-01 00:00:00+01:00,48.36645752655253,48.36645752655253,44.43042755126953,44.43042755126953,77331,0.0,0.0
2022-03-02 00:00:00+01:00,44.35419131259258,46.41274405394682,43.91579666293733,45.80280303955078,232213,0.0,0.0
2022-03-03 00:00:00+01:00,45.38346032528768,47.022679328019755,45.19285287267364,45.28815841674805,99985,0.0,0.0
2022-03-04 00:00:00+01:00,44.601973536284596,44.65915686336353,41.53320769374483,41.55226516723633,87476,0.0,0.0
2022-03-07 00:00:00+01:00,39.5508979004164,42.047845135456754,37.35892115352442,40.713600158691406,230042,0.0,0.0
2022-03-08 00:00:00+01:00,40.2752005806907,43.07712184756928,39.951168993212725,39.97023010253906,122667,0.0,0.0
2022-03-09 00:00:00+01:00,41.55226810017604,42.31469797290483,40.86608630446923,42.009727478027344,105267,0.0,0.0
2022-03-10 00:00:00+01:00,42.867455490046254,43.74424838657619,40.88514727988585,41.60945129394531,89737,0.0,0.0
2022-03-11 00:00:00+01:00,44.67822145755997,46.60334999297121,43.28678947437773,44.73540115356445,196936,0.0,0.0
2022-03-14 00:00:00+01:00,45.70749552663349,45.74561774728464,44.3923116339843,44.96413040161133,103762,0.0,0.0
2022-03-15 00:00:00+01:00,44.79258680835213,46.54616907563243,44.56385710586544,46.222137451171875,104526,0.0,0.0
2022-03-16 00:00:00+01:00,47.55638686618616,49.9866222673462,47.46108130728585,48.79533004760742,119675,0.0,0.0
2022-03-17 00:00:00+01:00,49.84365929718187,50.55843453653592,49.36714247094584,49.93896484375,89551,0.0,0.0
2022-03-18 00:00:00+01:00,50.08191500897806,51.702072857899346,50.08191500897806,51.55911636352539,128332,0.0,0.0
2022-03-21 00:00:00+01:00,51.46381923080502,52.226245455265506,51.034953343441316,51.17790985107422,74602,0.0,0.0
2022-03-22 00:00:00+01:00,50.939658183509714,52.17860141698865,49.176543442892914,49.31949996948242,89656,0.0,0.0
2022-03-23 00:00:00+01:00,49.938969768590624,49.98662072880646,48.41411359293738,48.60472106933594,49864,0.0,0.0
2022-03-24 00:00:00+01:00,48.93827984044566,49.46245129243874,48.60471949420925,48.65237045288086,40274,0.0,0.0
2022-03-25 00:00:00+01:00,48.747672778159924,50.51078358101929,48.652367231591796,49.93896484375,55327,0.0,0.0
2022-03-28 00:00:00+02:00,50.129577258728325,50.27253378531783,49.31949996948242,49.31949996948242,43271,0.0,0.0
2022-03-29 00:00:00+02:00,49.986618327802844,52.035638602945035,49.65305435124361,51.511470794677734,60554,0.0,0.0
2022-03-30 00:00:00+02:00,51.41617045174806,51.654428884207,50.65374419498645,51.46382141113281,37376,0.0,0.0
2022-03-31 00:00:00+02:00,51.463822372747515,52.17859768348012,50.6060905456543,50.6060905456543,80732,0.0,0.0
2022-04-01 00:00:00+02:00,50.55843448484456,50.55843448484456,49.51009892241107,50.177223205566406,44149,0.0,0.0
2022-04-04 00:00:00+02:00,50.17722674873498,51.273213344027376,49.367145906438736,51.1302604675293,35491,0.0,0.0
2022-04-05 00:00:00+02:00,51.13025889370825,51.559121145536956,50.79669492107647,51.17790985107422,48342,0.0,0.0
2022-04-06 00:00:00+02:00,50.79669460835385,51.03495302925189,48.128201021402866,48.93827819824219,63727,0.0,0.0
2022-04-07 00:00:00+02:00,49.03358698234889,49.89131517283956,48.50941914890427,48.60472106933594,53374,0.0,0.0
2022-04-08 00:00:00+02:00,49.46245310510053,50.36783225964618,48.890630673480125,50.129573822021484,58823,0.0,0.0
2022-04-11 00:00:00+02:00,50.12956956048661,50.12956956048661,48.31880776979367,49.081233978271484,50387,0.0,0.0
2022-04-12 00:00:00+02:00,48.366463646840394,50.27253117972081,48.318812685625446,50.22488021850586,55353,0.0,0.0
2022-04-13 00:00:00+02:00,50.2248754989289,50.9396507565924,49.17653627303479,50.367828369140625,47303,0.0,0.0
2022-04-14 00:00:00+02:00,51.46381867020014,52.70276172589426,49.605402268891474,49.89131164550781,83132,0.0,0.0
2022-04-19 00:00:00+02:00,49.74835844543846,49.74835844543846,47.84229109990852,48.366458892822266,76689,0.0,0.0
2022-04-20 00:00:00+02:00,49.22419481778288,49.8436645761775,48.41411394606418,49.65305709838867,36492,0.0,0.0
2022-04-21 00:00:00+02:00,49.74836365754713,50.22488054385403,49.12889025113404,49.271846771240234,34644,0.0,0.0
2022-04-22 00:00:00+02:00,48.271162445400265,48.55707185249568,47.4420204386276,48.0805549621582,48431,0.0,0.0
2022-04-25 00:00:00+02:00,47.11798729732545,47.746989426985714,46.05059051513672,46.05059051513672,55941,0.0,0.0
2022-04-26 00:00:00+02:00,46.946442102357565,46.946442102357565,44.601979891108066,44.71634292602539,63423,0.0,0.0
2022-04-27 00:00:00+02:00,45.13567582314356,45.593131554867114,43.83954943215934,44.945068359375,69822,0.0,0.0
2022-04-28 00:00:00+02:00,45.09755268942489,46.67958842623604,45.09755268942489,46.20307159423828,49534,0.0,0.0
2022-04-29 00:00:00+02:00,47.003621165722656,47.88994278573427,46.241194943007024,46.94643783569336,46605,0.0,0.0
2022-05-02 00:00:00+02:00,46.37461430949689,47.61355724846875,45.80279561013592,47.00361633300781,60671,0.0,0.0
2022-05-03 00:00:00+02:00,47.6326236491449,47.6326236491449,45.974347055420424,46.393680572509766,55936,0.0,0.0
2022-05-04 00:00:00+02:00,47.27046926735088,47.27046926735088,45.6884334974941,45.821861267089844,48947,0.0,0.0
2022-05-05 00:00:00+02:00,47.15610562968599,47.17516673938023,44.31606572487234,44.37324905395508,98439,0.0,0.0
2022-05-06 00:00:00+02:00,44.25888334088809,44.79258351711871,42.79121421844018,43.1152458190918,41430,0.0,0.0
2022-05-09 00:00:00+02:00,42.54342305345036,43.32491038314546,41.11387252807617,41.11387252807617,58297,0.0,0.0
2022-05-10 00:00:00+02:00,41.91442223546061,42.905578168893854,41.55226840679556,42.25751495361328,73971,0.0,0.0
2022-05-11 00:00:00+02:00,43.05806286183301,44.79258390519123,42.028784720656894,44.5638542175293,59010,0.0,0.0
2022-05-12 00:00:00+02:00,43.13430510418985,43.55364227294922,42.2765769268401,43.55364227294922,72080,0.0,0.0
2022-05-13 00:00:00+02:00,43.83955379502257,45.078496979513965,43.66800742411226,45.040374755859375,34098,0.0,0.0
2022-05-16 00:00:00+02:00,44.44949246479703,45.7837411373875,44.44949246479703,45.30722427368164,28135,0.0,0.0
2022-05-17 00:00:00+02:00,45.650321036890084,46.52711039864019,45.45971354743361,46.43180847167969,50025,0.0,0.0
2022-05-18 00:00:00+02:00,46.27932015554252,46.77489814123653,44.906949230379055,45.25004196166992,25974,0.0,0.0
2022-05-19 00:00:00+02:00,44.69728538819268,44.69728538819268,43.22961250589177,43.591766357421875,35296,0.0,0.0
2022-05-20 00:00:00+02:00,43.64894375328791,43.83955122485081,42.65778780958894,42.90557861328125,35823,0.0,0.0
2022-05-23 00:00:00+02:00,43.636704412307346,43.809866229004676,42.713177169768926,43.55974197387695,27475,0.42,0.0
2022-05-24 00:00:00+02:00,43.02101778150161,43.3673414003864,41.78964450660338,41.84736633300781,34400,0.0,0.0
2022-05-25 00:00:00+02:00,42.63621944571724,42.63621944571724,40.423600472984084,41.50104904174805,63512,0.0,0.0
2022-05-26 00:00:00+02:00,41.693443811147496,42.84785461425781,41.53952261538417,42.84785461425781,51931,0.0,0.0
2022-05-27 00:00:00+02:00,43.194180190124115,44.42554981233274,43.155698971987356,44.25238800048828,51227,0.0,0.0
2022-05-30 00:00:00+02:00,45.0412360157091,46.272605675980664,44.88731480817516,45.84932327270508,36632,0.0,0.0
2022-05-31 00:00:00+02:00,45.637677781664365,45.9262832413182,44.521748169618206,44.84883117675781,53990,0.0,0.0
2022-06-01 00:00:00+02:00,45.31059842588096,45.69540328991502,44.040747512248174,44.945037841796875,32722,0.0,0.0
2022-06-02 00:00:00+02:00,45.40679714240936,45.86856073330929,44.887311726482885,45.34907531738281,11518,0.0,0.0
2022-06-03 00:00:00+02:00,46.08020853983922,46.08020853983922,44.925797607840785,45.06047821044922,22252,0.0,0.0
2022-06-06 00:00:00+02:00,45.84932080680495,45.96476078880397,44.8295905681295,44.84883117675781,27470,0.0,0.0
2022-06-07 00:00:00+02:00,44.65643126248532,44.94503673831063,44.09846826008325,44.81035614013672,41005,0.0,0.0
2022-06-08 00:00:00+02:00,45.34907891659925,45.34907891659925,43.90606620434545,44.92579650878906,38012,0.0,0.0
2022-06-09 00:00:00+02:00,44.194665938239424,44.98351255699281,43.6367029573077,43.829105377197266,66639,0.0,0.0
2022-06-10 00:00:00+02:00,43.48278291509555,44.34858832303442,42.13596960971816,42.40533447265625,33548,0.0,0.0
2022-06-13 00:00:00+02:00,41.69344852237171,42.40533642682484,40.481319427490234,40.481319427490234,55706,0.0,0.0
2022-06-14 00:00:00+02:00,41.000801000640024,41.000801000640024,38.48033977304172,38.49958038330078,78106,0.0,0.0
2022-06-15 00:00:00+02:00,39.46159035378188,40.07727522601832,38.691984263486326,39.788673400878906,87509,0.0,0.0
2022-06-16 00:00:00+02:00,39.44234938998564,39.55778938505452,38.499581479085364,38.63426208496094,42538,0.0,0.0
2022-06-17 00:00:00+02:00,38.80742155668005,40.019550605750254,38.80742155668005,39.19222640991211,44561,0.0,0.0
2022-06-20 00:00:00+02:00,39.21146574614529,39.942594278014106,39.21146574614529,39.365386962890625,19190,0.0,0.0
2022-06-21 00:00:00+02:00,39.82715241662398,40.34663420518988,39.36538511825479,39.519309997558594,24950,0.0,0.0
2022-06-22 00:00:00+02:00,39.03830862963218,40.21195656245609,37.65301397220264,39.80791473388672,48890,0.0,0.0
2022-06-23 00:00:00+02:00,39.7694302970348,40.55827694886192,39.24994484248394,40.34663391113281,90741,0.0,0.0
2022-06-24 00:00:00+02:00,41.0392821444069,42.23217428983957,39.846389998974225,41.828128814697266,82280,0.0,0.0
2022-06-27 00:00:00+02:00,41.09700468693847,42.520776840167635,40.98156102360034,41.327884674072266,34712,0.0,0.0
2022-06-28 00:00:00+02:00,41.46256419658485,42.40533574039652,41.38560542613824,42.232173919677734,38985,0.0,0.0
2022-06-29 00:00:00+02:00,41.712684553565005,43.04025716490236,40.67371372649122,42.54001235961914,37066,0.0,0.0
2022-06-30 00:00:00+02:00,42.13596881734137,42.905574833182534,40.65447494324029,41.34712219238281,29894,0.0,0.0
2022-07-01 00:00:00+02:00,42.03977216941533,42.03977216941533,40.23119516250487,40.481319427490234,51592,0.0,0.0
2022-07-04 00:00:00+02:00,41.00080143378533,41.943569327812,40.25043597461069,41.42408752441406,32134,0.0,0.0
2022-07-05 00:00:00+02:00,40.96232367732389,41.67420791200582,39.82715335413477,40.481319427490234,34029,0.0,0.0
2022-07-06 00:00:00+02:00,41.19320195571928,42.63621464544258,40.4428365313899,42.30913162231445,42640,0.0,0.0
2022-07-07 00:00:00+02:00,43.040258758443876,43.98302657915473,43.040258758443876,43.829105377197266,61996,0.0,0.0
2022-07-08 00:00:00+02:00,44.15619495682011,45.04124108225352,43.963792508317184,44.42555618286133,52251,0.0,0.0
